State,District,Crime Category,Crime Type,Incident Date,Reported Crimes
Selangor,Klang Selatan,assault,Robbery Solo Armed,2016,0
Selangor,Klang Selatan,assault,Robbery Solo Armed,2017,0
Selangor,Klang Selatan,assault,Robbery Solo Armed,2018,0
Selangor,Klang Selatan,assault,Robbery Solo Armed,2019,0
Selangor,Klang Selatan,assault,Robbery Solo Armed,2020,0
Selangor,Klang Selatan,assault,Robbery Solo Armed,2021,0
Selangor,Klang Selatan,assault,Robbery Solo Armed,2022,0
Selangor,Klang Selatan,assault,Robbery Solo Unarmed,2016,82
Selangor,Klang Selatan,assault,Robbery Solo Unarmed,2017,84
Selangor,Klang Selatan,assault,Robbery Solo Unarmed,2018,92
Selangor,Klang Selatan,assault,Robbery Solo Unarmed,2019,86
Selangor,Klang Selatan,assault,Robbery Solo Unarmed,2020,180
Selangor,Klang Selatan,assault,Robbery Solo Unarmed,2021,102
Selangor,Klang Selatan,assault,Robbery Solo Unarmed,2022,74
Selangor,Klang Selatan,property,Every Crime,2016,1704
Selangor,Klang Selatan,property,Every Crime,2017,1610
Selangor,Klang Selatan,property,Every Crime,2018,1425
Selangor,Klang Selatan,property,Every Crime,2019,1246
Selangor,Klang Selatan,property,Every Crime,2020,1056
Selangor,Klang Selatan,property,Every Crime,2021,1249
Selangor,Klang Selatan,property,Every Crime,2022,981
Selangor,Klang Selatan,property,Break In,2016,372
Selangor,Klang Selatan,property,Break In,2017,448
Selangor,Klang Selatan,property,Break In,2018,389
Selangor,Klang Selatan,property,Break In,2019,303
Selangor,Klang Selatan,property,Break In,2020,292
Selangor,Klang Selatan,property,Break In,2021,394
Selangor,Klang Selatan,property,Break In,2022,281
Selangor,Klang Selatan,property,Theft Other,2016,251
Selangor,Klang Selatan,property,Theft Other,2017,218
Selangor,Klang Selatan,property,Theft Other,2018,252
Selangor,Klang Selatan,property,Theft Other,2019,257
Selangor,Klang Selatan,property,Theft Other,2020,208
Selangor,Klang Selatan,property,Theft Other,2021,481
Selangor,Klang Selatan,property,Theft Other,2022,274
Selangor,Klang Selatan,property,Theft Vehicle Lorry,2016,86
Selangor,Klang Selatan,property,Theft Vehicle Lorry,2017,75
Selangor,Klang Selatan,property,Theft Vehicle Lorry,2018,47
Selangor,Klang Selatan,property,Theft Vehicle Lorry,2019,33
Selangor,Klang Selatan,property,Theft Vehicle Lorry,2020,29
Selangor,Klang Selatan,property,Theft Vehicle Lorry,2021,31
Selangor,Klang Selatan,property,Theft Vehicle Lorry,2022,31
Selangor,Klang Selatan,property,Theft Vehicle Motorcar,2016,277
Selangor,Klang Selatan,property,Theft Vehicle Motorcar,2017,198
Selangor,Klang Selatan,property,Theft Vehicle Motorcar,2018,206
Selangor,Klang Selatan,property,Theft Vehicle Motorcar,2019,161
Selangor,Klang Selatan,property,Theft Vehicle Motorcar,2020,144
Selangor,Klang Selatan,property,Theft Vehicle Motorcar,2021,89
Selangor,Klang Selatan,property,Theft Vehicle Motorcar,2022,111
Selangor,Klang Selatan,property,Theft Vehicle Motorcycle,2016,718
Selangor,Klang Selatan,property,Theft Vehicle Motorcycle,2017,671
Selangor,Klang Selatan,property,Theft Vehicle Motorcycle,2018,531
Selangor,Klang Selatan,property,Theft Vehicle Motorcycle,2019,492
Selangor,Klang Selatan,property,Theft Vehicle Motorcycle,2020,383
Selangor,Klang Selatan,property,Theft Vehicle Motorcycle,2021,254
Selangor,Klang Selatan,property,Theft Vehicle Motorcycle,2022,284
Selangor,Klang Utara,assault,Every Crime,2016,439
Selangor,Klang Utara,assault,Every Crime,2017,392
Selangor,Klang Utara,assault,Every Crime,2018,273
Selangor,Klang Utara,assault,Every Crime,2019,260
Selangor,Klang Utara,assault,Every Crime,2020,300
Selangor,Klang Utara,assault,Every Crime,2021,282
Selangor,Klang Utara,assault,Every Crime,2022,251
Selangor,Klang Utara,assault,Causing Injury,2016,90
Selangor,Klang Utara,assault,Causing Injury,2017,83
Selangor,Klang Utara,assault,Causing Injury,2018,96
Selangor,Klang Utara,assault,Causing Injury,2019,68
Selangor,Klang Utara,assault,Causing Injury,2020,77
Selangor,Klang Utara,assault,Causing Injury,2021,89
Selangor,Klang Utara,assault,Causing Injury,2022,93
Selangor,Klang Utara,assault,Murder,2016,13
Selangor,Klang Utara,assault,Murder,2017,3
Selangor,Klang Utara,assault,Murder,2018,6
Selangor,Klang Utara,assault,Murder,2019,7
Selangor,Klang Utara,assault,Murder,2020,3
Selangor,Klang Utara,assault,Murder,2021,5
Selangor,Klang Utara,assault,Murder,2022,3
Selangor,Klang Utara,assault,Rape,2016,17
Selangor,Klang Utara,assault,Rape,2017,16
Selangor,Klang Utara,assault,Rape,2018,12
Selangor,Klang Utara,assault,Rape,2019,15
Selangor,Klang Utara,assault,Rape,2020,20
Selangor,Klang Utara,assault,Rape,2021,20
Selangor,Klang Utara,assault,Rape,2022,20
Selangor,Klang Utara,assault,Robbery Gang Armed,2016,0
Selangor,Klang Utara,assault,Robbery Gang Armed,2017,0
Selangor,Klang Utara,assault,Robbery Gang Armed,2018,2
Selangor,Klang Utara,assault,Robbery Gang Armed,2019,0
Selangor,Klang Utara,assault,Robbery Gang Armed,2020,0
Selangor,Klang Utara,assault,Robbery Gang Armed,2021,0
Selangor,Klang Utara,assault,Robbery Gang Armed,2022,0
Selangor,Klang Utara,assault,Robbery Gang Unarmed,2016,265
Selangor,Klang Utara,assault,Robbery Gang Unarmed,2017,244
Selangor,Klang Utara,assault,Robbery Gang Unarmed,2018,126
Selangor,Klang Utara,assault,Robbery Gang Unarmed,2019,133
Selangor,Klang Utara,assault,Robbery Gang Unarmed,2020,53
Selangor,Klang Utara,assault,Robbery Gang Unarmed,2021,115
Selangor,Klang Utara,assault,Robbery Gang Unarmed,2022,89
Selangor,Klang Utara,assault,Robbery Solo Armed,2016,0
Selangor,Klang Utara,assault,Robbery Solo Armed,2017,0
Selangor,Klang Utara,assault,Robbery Solo Armed,2018,0
Selangor,Klang Utara,assault,Robbery Solo Armed,2019,2
Selangor,Klang Utara,assault,Robbery Solo Armed,2020,1
Selangor,Klang Utara,assault,Robbery Solo Armed,2021,0
Selangor,Klang Utara,assault,Robbery Solo Armed,2022,0
Selangor,Klang Utara,assault,Robbery Solo Unarmed,2016,54
Selangor,Klang Utara,assault,Robbery Solo Unarmed,2017,46
Selangor,Klang Utara,assault,Robbery Solo Unarmed,2018,31
Selangor,Klang Utara,assault,Robbery Solo Unarmed,2019,35
Selangor,Klang Utara,assault,Robbery Solo Unarmed,2020,146
Selangor,Klang Utara,assault,Robbery Solo Unarmed,2021,53
Selangor,Klang Utara,assault,Robbery Solo Unarmed,2022,46
Selangor,Klang Utara,property,Every Crime,2016,1204
Selangor,Klang Utara,property,Every Crime,2017,991
Selangor,Klang Utara,property,Every Crime,2018,775
Selangor,Klang Utara,property,Every Crime,2019,701
Selangor,Klang Utara,property,Every Crime,2020,620
Selangor,Klang Utara,property,Every Crime,2021,559
Selangor,Klang Utara,property,Every Crime,2022,565
Selangor,Klang Utara,property,Break In,2016,287
Selangor,Klang Utara,property,Break In,2017,165
Selangor,Klang Utara,property,Break In,2018,146
Selangor,Klang Utara,property,Break In,2019,191
Selangor,Klang Utara,property,Break In,2020,172
Selangor,Klang Utara,property,Break In,2021,198
Selangor,Klang Utara,property,Break In,2022,169
Selangor,Klang Utara,property,Theft Other,2016,214
Selangor,Klang Utara,property,Theft Other,2017,207
Selangor,Klang Utara,property,Theft Other,2018,172
Selangor,Klang Utara,property,Theft Other,2019,173
Selangor,Klang Utara,property,Theft Other,2020,169
Selangor,Klang Utara,property,Theft Other,2021,184
Selangor,Klang Utara,property,Theft Other,2022,201
Selangor,Klang Utara,property,Theft Vehicle Lorry,2016,66
Selangor,Klang Utara,property,Theft Vehicle Lorry,2017,55
Selangor,Klang Utara,property,Theft Vehicle Lorry,2018,23
Selangor,Klang Utara,property,Theft Vehicle Lorry,2019,14
Selangor,Klang Utara,property,Theft Vehicle Lorry,2020,11
Selangor,Klang Utara,property,Theft Vehicle Lorry,2021,15
Selangor,Klang Utara,property,Theft Vehicle Lorry,2022,20
Selangor,Klang Utara,property,Theft Vehicle Motorcar,2016,166
Selangor,Klang Utara,property,Theft Vehicle Motorcar,2017,141
Selangor,Klang Utara,property,Theft Vehicle Motorcar,2018,122
Selangor,Klang Utara,property,Theft Vehicle Motorcar,2019,99
Selangor,Klang Utara,property,Theft Vehicle Motorcar,2020,71
Selangor,Klang Utara,property,Theft Vehicle Motorcar,2021,52
Selangor,Klang Utara,property,Theft Vehicle Motorcar,2022,32
Selangor,Klang Utara,property,Theft Vehicle Motorcycle,2016,471
Selangor,Klang Utara,property,Theft Vehicle Motorcycle,2017,423
Selangor,Klang Utara,property,Theft Vehicle Motorcycle,2018,312
Selangor,Klang Utara,property,Theft Vehicle Motorcycle,2019,224
Selangor,Klang Utara,property,Theft Vehicle Motorcycle,2020,197
Selangor,Klang Utara,property,Theft Vehicle Motorcycle,2021,110
Selangor,Klang Utara,property,Theft Vehicle Motorcycle,2022,143
Selangor,Kuala Langat,assault,Every Crime,2016,158
Selangor,Kuala Langat,assault,Every Crime,2017,151
Selangor,Kuala Langat,assault,Every Crime,2018,129
Selangor,Kuala Langat,assault,Every Crime,2019,150
Selangor,Kuala Langat,assault,Every Crime,2020,153
Selangor,Kuala Langat,assault,Every Crime,2021,165
Selangor,Kuala Langat,assault,Every Crime,2022,113
Selangor,Kuala Langat,assault,Causing Injury,2016,57
Selangor,Kuala Langat,assault,Causing Injury,2017,60
Selangor,Kuala Langat,assault,Causing Injury,2018,58
Selangor,Kuala Langat,assault,Causing Injury,2019,50
Selangor,Kuala Langat,assault,Causing Injury,2020,52
Selangor,Kuala Langat,assault,Causing Injury,2021,55
Selangor,Kuala Langat,assault,Causing Injury,2022,35
Selangor,Kuala Langat,assault,Murder,2016,6
Selangor,Kuala Langat,assault,Murder,2017,2
Selangor,Kuala Langat,assault,Murder,2018,5
Selangor,Kuala Langat,assault,Murder,2019,5
Selangor,Kuala Langat,assault,Murder,2020,3
Selangor,Kuala Langat,assault,Murder,2021,7
Selangor,Kuala Langat,assault,Murder,2022,3
Selangor,Kuala Langat,assault,Rape,2016,8
Selangor,Kuala Langat,assault,Rape,2017,10
Selangor,Kuala Langat,assault,Rape,2018,8
Selangor,Kuala Langat,assault,Rape,2019,24
Selangor,Kuala Langat,assault,Rape,2020,27
Selangor,Kuala Langat,assault,Rape,2021,14
Selangor,Kuala Langat,assault,Rape,2022,12
Selangor,Kuala Langat,assault,Robbery Gang Armed,2016,1
Selangor,Kuala Langat,assault,Robbery Gang Armed,2017,0
Selangor,Kuala Langat,assault,Robbery Gang Armed,2018,0
Selangor,Kuala Langat,assault,Robbery Gang Armed,2019,0
Selangor,Kuala Langat,assault,Robbery Gang Armed,2020,0
Selangor,Kuala Langat,assault,Robbery Gang Armed,2021,0
Selangor,Kuala Langat,assault,Robbery Gang Armed,2022,0
Selangor,Kuala Langat,assault,Robbery Gang Unarmed,2016,70
Selangor,Kuala Langat,assault,Robbery Gang Unarmed,2017,75
Selangor,Kuala Langat,assault,Robbery Gang Unarmed,2018,52
Selangor,Kuala Langat,assault,Robbery Gang Unarmed,2019,58
Selangor,Kuala Langat,assault,Robbery Gang Unarmed,2020,22
Selangor,Kuala Langat,assault,Robbery Gang Unarmed,2021,64
Selangor,Kuala Langat,assault,Robbery Gang Unarmed,2022,43
Selangor,Kuala Langat,assault,Robbery Solo Armed,2016,0
Selangor,Kuala Langat,assault,Robbery Solo Armed,2017,0
Selangor,Kuala Langat,assault,Robbery Solo Armed,2018,0
Selangor,Kuala Langat,assault,Robbery Solo Armed,2019,0
Selangor,Kuala Langat,assault,Robbery Solo Armed,2020,0
Selangor,Kuala Langat,assault,Robbery Solo Armed,2021,0
Selangor,Kuala Langat,assault,Robbery Solo Armed,2022,0
Selangor,Kuala Langat,assault,Robbery Solo Unarmed,2016,16
Selangor,Kuala Langat,assault,Robbery Solo Unarmed,2017,4
Selangor,Kuala Langat,assault,Robbery Solo Unarmed,2018,6
Selangor,Kuala Langat,assault,Robbery Solo Unarmed,2019,13
Selangor,Kuala Langat,assault,Robbery Solo Unarmed,2020,49
Selangor,Kuala Langat,assault,Robbery Solo Unarmed,2021,25
Selangor,Kuala Langat,assault,Robbery Solo Unarmed,2022,20
Selangor,Kuala Langat,property,Every Crime,2016,594
Selangor,Kuala Langat,property,Every Crime,2017,490
Selangor,Kuala Langat,property,Every Crime,2018,395
Selangor,Kuala Langat,property,Every Crime,2019,340
Selangor,Kuala Langat,property,Every Crime,2020,327
Selangor,Kuala Langat,property,Every Crime,2021,344
Selangor,Kuala Langat,property,Every Crime,2022,407
Selangor,Kuala Langat,property,Break In,2016,78
Selangor,Kuala Langat,property,Break In,2017,80
Selangor,Kuala Langat,property,Break In,2018,43
Selangor,Kuala Langat,property,Break In,2019,41
Selangor,Kuala Langat,property,Break In,2020,33
Selangor,Kuala Langat,property,Break In,2021,80
Selangor,Kuala Langat,property,Break In,2022,116
Selangor,Kuala Langat,property,Theft Other,2016,89
Selangor,Kuala Langat,property,Theft Other,2017,80
Selangor,Kuala Langat,property,Theft Other,2018,74
Selangor,Kuala Langat,property,Theft Other,2019,66
Selangor,Kuala Langat,property,Theft Other,2020,85
Selangor,Kuala Langat,property,Theft Other,2021,110
Selangor,Kuala Langat,property,Theft Other,2022,138
Selangor,Kuala Langat,property,Theft Vehicle Lorry,2016,29
Selangor,Kuala Langat,property,Theft Vehicle Lorry,2017,22
Selangor,Kuala Langat,property,Theft Vehicle Lorry,2018,17
Selangor,Kuala Langat,property,Theft Vehicle Lorry,2019,7
Selangor,Kuala Langat,property,Theft Vehicle Lorry,2020,12
Selangor,Kuala Langat,property,Theft Vehicle Lorry,2021,6
Selangor,Kuala Langat,property,Theft Vehicle Lorry,2022,7
Selangor,Kuala Langat,property,Theft Vehicle Motorcar,2016,34
Selangor,Kuala Langat,property,Theft Vehicle Motorcar,2017,33
Selangor,Kuala Langat,property,Theft Vehicle Motorcar,2018,30
Selangor,Kuala Langat,property,Theft Vehicle Motorcar,2019,24
Selangor,Kuala Langat,property,Theft Vehicle Motorcar,2020,15
Selangor,Kuala Langat,property,Theft Vehicle Motorcar,2021,13
Selangor,Kuala Langat,property,Theft Vehicle Motorcar,2022,15
Selangor,Kuala Langat,property,Theft Vehicle Motorcycle,2016,364
Selangor,Kuala Langat,property,Theft Vehicle Motorcycle,2017,275
Selangor,Kuala Langat,property,Theft Vehicle Motorcycle,2018,231
Selangor,Kuala Langat,property,Theft Vehicle Motorcycle,2019,202
Selangor,Kuala Langat,property,Theft Vehicle Motorcycle,2020,182
Selangor,Kuala Langat,property,Theft Vehicle Motorcycle,2021,135
Selangor,Kuala Langat,property,Theft Vehicle Motorcycle,2022,131
Selangor,Kuala Selangor,assault,Every Crime,2016,128
Selangor,Kuala Selangor,assault,Every Crime,2017,98
Selangor,Kuala Selangor,assault,Every Crime,2018,78
Selangor,Kuala Selangor,assault,Every Crime,2019,90
Selangor,Kuala Selangor,assault,Every Crime,2020,91
Selangor,Kuala Selangor,assault,Every Crime,2021,116
Selangor,Kuala Selangor,assault,Every Crime,2022,90
Selangor,Kuala Selangor,assault,Causing Injury,2016,24
Selangor,Kuala Selangor,assault,Causing Injury,2017,21
Selangor,Kuala Selangor,assault,Causing Injury,2018,22
Selangor,Kuala Selangor,assault,Causing Injury,2019,40
Selangor,Kuala Selangor,assault,Causing Injury,2020,37
Selangor,Kuala Selangor,assault,Causing Injury,2021,47
Selangor,Kuala Selangor,assault,Causing Injury,2022,35
Selangor,Kuala Selangor,assault,Murder,2016,3
Selangor,Kuala Selangor,assault,Murder,2017,6
Selangor,Kuala Selangor,assault,Murder,2018,3
Selangor,Kuala Selangor,assault,Murder,2019,1
Selangor,Kuala Selangor,assault,Murder,2020,3
Selangor,Kuala Selangor,assault,Murder,2021,4
Selangor,Kuala Selangor,assault,Murder,2022,3
Selangor,Kuala Selangor,assault,Rape,2016,18
Selangor,Kuala Selangor,assault,Rape,2017,8
Selangor,Kuala Selangor,assault,Rape,2018,12
Selangor,Kuala Selangor,assault,Rape,2019,14
Selangor,Kuala Selangor,assault,Rape,2020,14
Selangor,Kuala Selangor,assault,Rape,2021,14
Selangor,Kuala Selangor,assault,Rape,2022,22
Selangor,Kuala Selangor,assault,Robbery Gang Armed,2016,0
Selangor,Kuala Selangor,assault,Robbery Gang Armed,2017,0
Selangor,Kuala Selangor,assault,Robbery Gang Armed,2018,1
Selangor,Kuala Selangor,assault,Robbery Gang Armed,2019,0
Selangor,Kuala Selangor,assault,Robbery Gang Armed,2020,0
Selangor,Kuala Selangor,assault,Robbery Gang Armed,2021,0
Selangor,Kuala Selangor,assault,Robbery Gang Armed,2022,0
Selangor,Kuala Selangor,assault,Robbery Gang Unarmed,2016,68
Selangor,Kuala Selangor,assault,Robbery Gang Unarmed,2017,52
Selangor,Kuala Selangor,assault,Robbery Gang Unarmed,2018,30
Selangor,Kuala Selangor,assault,Robbery Gang Unarmed,2019,22
Selangor,Kuala Selangor,assault,Robbery Gang Unarmed,2020,9
Selangor,Kuala Selangor,assault,Robbery Gang Unarmed,2021,36
Selangor,Kuala Selangor,assault,Robbery Gang Unarmed,2022,22
Selangor,Kuala Selangor,assault,Robbery Solo Armed,2016,0
Selangor,Kuala Selangor,assault,Robbery Solo Armed,2017,0
Selangor,Kuala Selangor,assault,Robbery Solo Armed,2018,0
Selangor,Kuala Selangor,assault,Robbery Solo Armed,2019,0
Selangor,Kuala Selangor,assault,Robbery Solo Armed,2020,0
Selangor,Kuala Selangor,assault,Robbery Solo Armed,2021,0
Selangor,Kuala Selangor,assault,Robbery Solo Armed,2022,0
Selangor,Kuala Selangor,assault,Robbery Solo Unarmed,2016,15
Selangor,Kuala Selangor,assault,Robbery Solo Unarmed,2017,11
Selangor,Kuala Selangor,assault,Robbery Solo Unarmed,2018,10
Selangor,Kuala Selangor,assault,Robbery Solo Unarmed,2019,13
Selangor,Kuala Selangor,assault,Robbery Solo Unarmed,2020,28
Selangor,Kuala Selangor,assault,Robbery Solo Unarmed,2021,15
Selangor,Kuala Selangor,assault,Robbery Solo Unarmed,2022,8
Selangor,Kuala Selangor,property,Every Crime,2016,418
Selangor,Kuala Selangor,property,Every Crime,2017,320
Selangor,Kuala Selangor,property,Every Crime,2018,286
Selangor,Kuala Selangor,property,Every Crime,2019,349
Selangor,Kuala Selangor,property,Every Crime,2020,383
Selangor,Kuala Selangor,property,Every Crime,2021,397
Selangor,Kuala Selangor,property,Every Crime,2022,328
Selangor,Kuala Selangor,property,Break In,2016,90
Selangor,Kuala Selangor,property,Break In,2017,76
Selangor,Kuala Selangor,property,Break In,2018,74
Selangor,Kuala Selangor,property,Break In,2019,93
Selangor,Kuala Selangor,property,Break In,2020,93
Selangor,Kuala Selangor,property,Break In,2021,116
Selangor,Kuala Selangor,property,Break In,2022,94
Selangor,Kuala Selangor,property,Theft Other,2016,63
Selangor,Kuala Selangor,property,Theft Other,2017,43
Selangor,Kuala Selangor,property,Theft Other,2018,48
Selangor,Kuala Selangor,property,Theft Other,2019,71
Selangor,Kuala Selangor,property,Theft Other,2020,123
Selangor,Kuala Selangor,property,Theft Other,2021,163
Selangor,Kuala Selangor,property,Theft Other,2022,119
Selangor,Kuala Selangor,property,Theft Vehicle Lorry,2016,14
Selangor,Kuala Selangor,property,Theft Vehicle Lorry,2017,26
Selangor,Kuala Selangor,property,Theft Vehicle Lorry,2018,7
Selangor,Kuala Selangor,property,Theft Vehicle Lorry,2019,3
Selangor,Kuala Selangor,property,Theft Vehicle Lorry,2020,8
Selangor,Kuala Selangor,property,Theft Vehicle Lorry,2021,14
Selangor,Kuala Selangor,property,Theft Vehicle Lorry,2022,7
Selangor,Kuala Selangor,property,Theft Vehicle Motorcar,2016,21
Selangor,Kuala Selangor,property,Theft Vehicle Motorcar,2017,20
Selangor,Kuala Selangor,property,Theft Vehicle Motorcar,2018,21
Selangor,Kuala Selangor,property,Theft Vehicle Motorcar,2019,26
Selangor,Kuala Selangor,property,Theft Vehicle Motorcar,2020,31
Selangor,Kuala Selangor,property,Theft Vehicle Motorcar,2021,25
Selangor,Kuala Selangor,property,Theft Vehicle Motorcar,2022,16
Selangor,Kuala Selangor,property,Theft Vehicle Motorcycle,2016,230
Selangor,Kuala Selangor,property,Theft Vehicle Motorcycle,2017,155
Selangor,Kuala Selangor,property,Theft Vehicle Motorcycle,2018,136
Selangor,Kuala Selangor,property,Theft Vehicle Motorcycle,2019,156
Selangor,Kuala Selangor,property,Theft Vehicle Motorcycle,2020,128
Selangor,Kuala Selangor,property,Theft Vehicle Motorcycle,2021,79
Selangor,Kuala Selangor,property,Theft Vehicle Motorcycle,2022,92
Selangor,Petaling Jaya,assault,Every Crime,2016,1304
Selangor,Petaling Jaya,assault,Every Crime,2017,1139
Selangor,Petaling Jaya,assault,Every Crime,2018,745
Selangor,Petaling Jaya,assault,Every Crime,2019,663
Selangor,Petaling Jaya,assault,Every Crime,2020,661
Selangor,Petaling Jaya,assault,Every Crime,2021,384
Selangor,Petaling Jaya,assault,Every Crime,2022,315
Selangor,Petaling Jaya,assault,Causing Injury,2016,256
Selangor,Petaling Jaya,assault,Causing Injury,2017,155
Selangor,Petaling Jaya,assault,Causing Injury,2018,128
Selangor,Petaling Jaya,assault,Causing Injury,2019,145
Selangor,Petaling Jaya,assault,Causing Injury,2020,123
Selangor,Petaling Jaya,assault,Causing Injury,2021,130
Selangor,Petaling Jaya,assault,Causing Injury,2022,100
Selangor,Petaling Jaya,assault,Murder,2016,9
Selangor,Petaling Jaya,assault,Murder,2017,7
Selangor,Petaling Jaya,assault,Murder,2018,13
Selangor,Petaling Jaya,assault,Murder,2019,4
Selangor,Petaling Jaya,assault,Murder,2020,4
Selangor,Petaling Jaya,assault,Murder,2021,7
Selangor,Petaling Jaya,assault,Murder,2022,4
Selangor,Petaling Jaya,assault,Rape,2016,19
Selangor,Petaling Jaya,assault,Rape,2017,42
Selangor,Petaling Jaya,assault,Rape,2018,30
Selangor,Petaling Jaya,assault,Rape,2019,38
Selangor,Petaling Jaya,assault,Rape,2020,31
Selangor,Petaling Jaya,assault,Rape,2021,38
Selangor,Petaling Jaya,assault,Rape,2022,21
Selangor,Petaling Jaya,assault,Robbery Gang Armed,2016,2
Selangor,Petaling Jaya,assault,Robbery Gang Armed,2017,1
Selangor,Petaling Jaya,assault,Robbery Gang Armed,2018,1
Selangor,Petaling Jaya,assault,Robbery Gang Armed,2019,0
Selangor,Petaling Jaya,assault,Robbery Gang Armed,2020,0
Selangor,Petaling Jaya,assault,Robbery Gang Armed,2021,0
Selangor,Petaling Jaya,assault,Robbery Gang Armed,2022,0
Selangor,Petaling Jaya,assault,Robbery Gang Unarmed,2016,819
Selangor,Petaling Jaya,assault,Robbery Gang Unarmed,2017,630
Selangor,Petaling Jaya,assault,Robbery Gang Unarmed,2018,376
Selangor,Petaling Jaya,assault,Robbery Gang Unarmed,2019,296
Selangor,Petaling Jaya,assault,Robbery Gang Unarmed,2020,230
Selangor,Petaling Jaya,assault,Robbery Gang Unarmed,2021,95
Selangor,Petaling Jaya,assault,Robbery Gang Unarmed,2022,93
Selangor,Petaling Jaya,assault,Robbery Solo Armed,2016,0
Selangor,Petaling Jaya,assault,Robbery Solo Armed,2017,0
Selangor,Petaling Jaya,assault,Robbery Solo Armed,2018,0
Selangor,Petaling Jaya,assault,Robbery Solo Armed,2019,0
Selangor,Petaling Jaya,assault,Robbery Solo Armed,2020,0
Selangor,Petaling Jaya,assault,Robbery Solo Armed,2021,0
Selangor,Petaling Jaya,assault,Robbery Solo Armed,2022,1
Selangor,Petaling Jaya,assault,Robbery Solo Unarmed,2016,199
Selangor,Petaling Jaya,assault,Robbery Solo Unarmed,2017,304
Selangor,Petaling Jaya,assault,Robbery Solo Unarmed,2018,197
Selangor,Petaling Jaya,assault,Robbery Solo Unarmed,2019,180
Selangor,Petaling Jaya,assault,Robbery Solo Unarmed,2020,273
Selangor,Petaling Jaya,assault,Robbery Solo Unarmed,2021,114
Selangor,Petaling Jaya,assault,Robbery Solo Unarmed,2022,96
Selangor,Petaling Jaya,property,Every Crime,2016,3701
Selangor,Petaling Jaya,property,Every Crime,2017,3076
Selangor,Petaling Jaya,property,Every Crime,2018,2618
Selangor,Petaling Jaya,property,Every Crime,2019,2453
Selangor,Petaling Jaya,property,Every Crime,2020,1940
Selangor,Petaling Jaya,property,Every Crime,2021,1356
Selangor,Petaling Jaya,property,Every Crime,2022,1251
Selangor,Petaling Jaya,property,Break In,2016,750
Selangor,Petaling Jaya,property,Break In,2017,616
Selangor,Petaling Jaya,property,Break In,2018,552
Selangor,Petaling Jaya,property,Break In,2019,556
Selangor,Petaling Jaya,property,Break In,2020,413
Selangor,Petaling Jaya,property,Break In,2021,255
Selangor,Petaling Jaya,property,Break In,2022,317
Selangor,Petaling Jaya,property,Theft Other,2016,1059
Selangor,Petaling Jaya,property,Theft Other,2017,725
Selangor,Petaling Jaya,property,Theft Other,2018,726
Selangor,Petaling Jaya,property,Theft Other,2019,590
Selangor,Petaling Jaya,property,Theft Other,2020,684
Selangor,Petaling Jaya,property,Theft Other,2021,672
Selangor,Petaling Jaya,property,Theft Other,2022,474
Selangor,Petaling Jaya,property,Theft Vehicle Lorry,2016,103
Selangor,Petaling Jaya,property,Theft Vehicle Lorry,2017,85
Selangor,Petaling Jaya,property,Theft Vehicle Lorry,2018,51
Selangor,Petaling Jaya,property,Theft Vehicle Lorry,2019,58
Selangor,Petaling Jaya,property,Theft Vehicle Lorry,2020,40
Selangor,Petaling Jaya,property,Theft Vehicle Lorry,2021,28
Selangor,Petaling Jaya,property,Theft Vehicle Lorry,2022,17
Selangor,Petaling Jaya,property,Theft Vehicle Motorcar,2016,578
Selangor,Petaling Jaya,property,Theft Vehicle Motorcar,2017,425
Selangor,Petaling Jaya,property,Theft Vehicle Motorcar,2018,412
Selangor,Petaling Jaya,property,Theft Vehicle Motorcar,2019,412
Selangor,Petaling Jaya,property,Theft Vehicle Motorcar,2020,258
Selangor,Petaling Jaya,property,Theft Vehicle Motorcar,2021,109
Selangor,Petaling Jaya,property,Theft Vehicle Motorcar,2022,125
Selangor,Petaling Jaya,property,Theft Vehicle Motorcycle,2016,1211
Selangor,Petaling Jaya,property,Theft Vehicle Motorcycle,2017,1225
Selangor,Petaling Jaya,property,Theft Vehicle Motorcycle,2018,877
Selangor,Petaling Jaya,property,Theft Vehicle Motorcycle,2019,837
Selangor,Petaling Jaya,property,Theft Vehicle Motorcycle,2020,545
Selangor,Petaling Jaya,property,Theft Vehicle Motorcycle,2021,292
Selangor,Petaling Jaya,property,Theft Vehicle Motorcycle,2022,318
Selangor,Sabak Bernam,assault,Every Crime,2016,67
Selangor,Sabak Bernam,assault,Every Crime,2017,65
Selangor,Sabak Bernam,assault,Every Crime,2018,56
Selangor,Sabak Bernam,assault,Every Crime,2019,56
Selangor,Sabak Bernam,assault,Every Crime,2020,58
Selangor,Sabak Bernam,assault,Every Crime,2021,35
Selangor,Sabak Bernam,assault,Every Crime,2022,26
Selangor,Sabak Bernam,assault,Causing Injury,2016,30
Selangor,Sabak Bernam,assault,Causing Injury,2017,25
Selangor,Sabak Bernam,assault,Causing Injury,2018,29
Selangor,Sabak Bernam,assault,Causing Injury,2019,23
Selangor,Sabak Bernam,assault,Causing Injury,2020,19
Selangor,Sabak Bernam,assault,Causing Injury,2021,16
Selangor,Sabak Bernam,assault,Causing Injury,2022,14
Selangor,Sabak Bernam,assault,Murder,2016,3
Selangor,Sabak Bernam,assault,Murder,2017,0
Selangor,Sabak Bernam,assault,Murder,2018,1
Selangor,Sabak Bernam,assault,Murder,2019,1
